"","SampleID","Type","Name","Code","ReplicateSet","Year","Month","Day","Date","NewLat","NewLon","Marker","Taxon","RawVertReadsPerSample","RawReads","RawPropReads","CorrectedReads","CorrectedPropReads","VolFil","ABL_Sample_Type","DNAConc","Run","Ct1","Ct2","Ct3","CtMean","CtSD","Quant1","Quant2","Quant3","QuantMean","Result","Notes","WPT","MaxFlow","maxPSI","Verified","StartTime","EndTime","TimeAtSite","River.Width","MeanDepth","MeanFlow","WaterTemp","mmHg","kPa","DO.","DOmg.L","C.us..cm","pH.mV","pH","ORP.mV","Chlorine","Alkalinity","CC.","WC","FullTrans","SampleNotes","SiteNotes","Depth1","Depth2","Depth3","Depth4","Depth5","Depth6","Depth7","Depth8","Depth9","Depth10","Depth11","Depth12","Depth13","Depth14","Depth15","Depth16","Depth17","Depth18","Depth19","Depth20","FlowDist.ft","SurfaceFlow1.sec","SurflaceFlow2.sec","SurfaceFlow3.sec","Flow1","Flow2","Flow3","Flow4","Flow5","Flow6","Flow7","Flow8","Flow9","Flow10","Flow11","Flow12","Flow13","Flow14","Flow15","Flow16","Flow17","Flow18","Flow19","Flow20"
"579","PRIR1","Right","Parker's River (Northern Penninsula)","PRI",4,"2020","September","5","9/5/2020",51.497871,-55.73284,"FISHE","Salvelinus alpinus",1762,0,"0",0,"0","0.94","Sample",5539,"APC0235 Arctic charr qPCR 02","Undetermined","Undetermined","Undetermined",NA,NA,NA,NA,NA,NA,"Not Detected","",NA,NA,NA,NA,NA,NA,NA,19.3,0.4,0.5,16.5,NA,NA,NA,NA,NA,-57.1,NA,NA,1,0,NA,NA,"Y","Longmires - Sign posted as a char river. Double filter site 1/2 longmires 1/2 dessicant.","Sign posted as a char river. Double filter site 1/2 longmires 1/2 dessicant.",0.1,0.5,0.5,0.5,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0,1.1,1.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"580","PRIR1","Right","Parker's River (Northern Penninsula)","PRI",4,"2020","September","5","9/5/2020",51.497871,-55.73284,"MIFISHU","Salvelinus alpinus",424210,0,"0",0,"0","0.94","Sample",5539,"APC0235 Arctic charr qPCR 02","Undetermined","Undetermined","Undetermined",NA,NA,NA,NA,NA,NA,"Not Detected","",NA,NA,NA,NA,NA,NA,NA,19.3,0.4,0.5,16.5,NA,NA,NA,NA,NA,-57.1,NA,NA,1,0,NA,NA,"Y","Longmires - Sign posted as a char river. Double filter site 1/2 longmires 1/2 dessicant.","Sign posted as a char river. Double filter site 1/2 longmires 1/2 dessicant.",0.1,0.5,0.5,0.5,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0,1.1,1.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"581","PRRC1","Center","Peters River","PRR",3,"2020","September","3","9/3/2020",46.767376,-53.605055,"MIFISHU","Salvelinus alpinus",6,0,"0",0,"0","1.01","Sample",NA,"APC0235 Arctic charr qPCR 03","Undetermined","Undetermined","Undetermined",NA,NA,NA,NA,NA,NA,"Not Detected","",NA,NA,NA,1,NA,NA,NA,20.3,0.3,1.2,19.8,764.4,NA,"83.1",7.6,23.7,30.9,NA,187.7,NA,NA,NA,NA,"Y","D",NA,0.5,0.3,0.3,0.2,0.3,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1,1.4,1.3,1.2,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"582","PRRL1","Left","Peters River","PRR",2,"2020","September","3","9/3/2020",46.767337,-53.605115,"MIFISHU","Salvelinus alpinus",106548,0,"0",0,"0","0.98","Sample",331,"APC0235 Arctic charr qPCR 03","Undetermined","Undetermined","Undetermined",NA,NA,NA,NA,NA,NA,"Not Detected","",NA,NA,NA,NA,NA,NA,NA,20.3,0.3,1.2,19.8,764.4,NA,"83.1",7.6,23.7,30.9,NA,187.7,NA,NA,NA,NA,"Y","D",NA,0.5,0.3,0.3,0.2,0.3,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1,1.4,1.3,1.2,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"583","PRRR1","Right","Peters River","PRR",4,"2020","September","3","9/3/2020",46.767392,-53.604917,"FISHE","Salvelinus alpinus",2,0,"0",0,"0","1","Sample",152,"APC0235 Arctic charr qPCR 03","Undetermined","Undetermined","Undetermined",NA,NA,NA,NA,NA,NA,"Not Detected","",NA,NA,NA,1,NA,NA,NA,20.3,0.3,1.2,19.8,764.4,NA,"83.1",7.6,23.7,30.9,NA,187.7,NA,NA,NA,NA,"Y","D",NA,0.5,0.3,0.3,0.2,0.3,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1,1.4,1.3,1.2,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"584","PRRR1","Right","Peters River","PRR",4,"2020","September","3","9/3/2020",46.767392,-53.604917,"MIFISHU","Salvelinus alpinus",526,0,"0",0,"0","1","Sample",152,"APC0235 Arctic charr qPCR 03","Undetermined","Undetermined","Undetermined",NA,NA,NA,NA,NA,NA,"Not Detected","",NA,NA,NA,1,NA,NA,NA,20.3,0.3,1.2,19.8,764.4,NA,"83.1",7.6,23.7,30.9,NA,187.7,NA,NA,NA,NA,"Y","D",NA,0.5,0.3,0.3,0.2,0.3,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1,1.4,1.3,1.2,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"585","RARC","Center","Ragged Harbour River","RAR",3,"2020","September","4","9/4/2020",49.391564,-54.108,"FISHE","Salvelinus alpinus",1849,0,"0",0,"0","0.98","Sample",2870,"APC0235 Arctic charr qPCR 02","Undetermined","Undetermined","Undetermined",NA,NA,NA,NA,NA,NA,"Not Detected","",NA,NA,NA,NA,NA,NA,NA,25,0.6,0.2,20.3,756,NA,"97.9",8.6,51.1,4.6,NA,203.9,NA,NA,NA,NA,"Y",NA,NA,0.3,0.4,0.5,0.6,0.7,0.8,0.7,0.8,0.8,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.1,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"586","RARC","Center","Ragged Harbour River","RAR",3,"2020","September","4","9/4/2020",49.391564,-54.108,"MIFISHU","Salvelinus alpinus",798716,2,"2.504e-06",0,"0","0.98","Sample",2870,"APC0235 Arctic charr qPCR 02","Undetermined","Undetermined","Undetermined",NA,NA,NA,NA,NA,NA,"Not Detected","",NA,NA,NA,NA,NA,NA,NA,25,0.6,0.2,20.3,756,NA,"97.9",8.6,51.1,4.6,NA,203.9,NA,NA,NA,NA,"Y",NA,NA,0.3,0.4,0.5,0.6,0.7,0.8,0.7,0.8,0.8,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.1,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"587","RARL","Left","Ragged Harbour River","RAR",2,"2020","September","4","9/4/2020",49.391559,-54.107791,"FISHE","Salvelinus alpinus",3531,0,"0",0,"0","0.97","Sample",3485,"APC0235 Arctic charr qPCR 02","Undetermined","Undetermined","Undetermined",NA,NA,NA,NA,NA,NA,"Not Detected","",NA,NA,NA,NA,NA,NA,NA,25,0.6,0.2,20.3,756,NA,"97.9",8.6,51.1,4.6,NA,203.9,NA,NA,NA,NA,"Y",NA,NA,0.3,0.4,0.5,0.6,0.7,0.8,0.7,0.8,0.8,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.1,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"588","RARL","Left","Ragged Harbour River","RAR",2,"2020","September","4","9/4/2020",49.391559,-54.107791,"MIFISHU","Salvelinus alpinus",1005681,1,"9.944e-07",0,"0","0.97","Sample",3485,"APC0235 Arctic charr qPCR 02","Undetermined","Undetermined","Undetermined",NA,NA,NA,NA,NA,NA,"Not Detected","",NA,NA,NA,NA,NA,NA,NA,25,0.6,0.2,20.3,756,NA,"97.9",8.6,51.1,4.6,NA,203.9,NA,NA,NA,NA,"Y",NA,NA,0.3,0.4,0.5,0.6,0.7,0.8,0.7,0.8,0.8,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.1,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"589","RARR","Right","Ragged Harbour River","RAR",4,"2020","September","4","9/4/2020",49.391598,-54.108127,"FISHE","Salvelinus alpinus",3163,0,"0",0,"0","0.98","Sample",5270,"APC0235 Arctic charr qPCR 02","Undetermined","Undetermined","Undetermined",NA,NA,NA,NA,NA,NA,"Not Detected","",NA,NA,NA,NA,NA,NA,NA,25,0.6,0.2,20.3,756,NA,"97.9",8.6,51.1,4.6,NA,203.9,NA,NA,NA,NA,"Y",NA,NA,0.3,0.4,0.5,0.6,0.7,0.8,0.7,0.8,0.8,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.1,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"590","RARR","Right","Ragged Harbour River","RAR",4,"2020","September","4","9/4/2020",49.391598,-54.108127,"MIFISHU","Salvelinus alpinus",1075195,2,"1.86e-06",2,"1.86e-06","0.98","Sample",5270,"APC0235 Arctic charr qPCR 02","Undetermined","Undetermined","Undetermined",NA,NA,NA,NA,NA,NA,"Not Detected","",NA,NA,NA,NA,NA,NA,NA,25,0.6,0.2,20.3,756,NA,"97.9",8.6,51.1,4.6,NA,203.9,NA,NA,NA,NA,"Y",NA,NA,0.3,0.4,0.5,0.6,0.7,0.8,0.7,0.8,0.8,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.1,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"591","RHAC","Center","Red Harbour River (NE Branch)","RHA",4,"2020","September","9","9/9/2020",47.300441,-54.996653,"FISHE","Salvelinus alpinus",3121,0,"0",0,"0","1.02","Sample",3389,"APC0235 Arctic charr qPCR 03","Undetermined","Undetermined","Undetermined",NA,NA,NA,NA,NA,NA,"Not Detected","",NA,NA,NA,1,NA,NA,NA,7.1,0.2,0.9,20.4,770.9,NA,"85.7",7.7,19.1,57.4,NA,215.4,NA,NA,NA,NA,"Y",NA,NA,0.1,0.1,0.4,0.5,0.3,0.2,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,1.3,1.5,0.2,0.6,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"592","RHAC","Center","Red Harbour River (NE Branch)","RHA",4,"2020","September","9","9/9/2020",47.300441,-54.996653,"MIFISHU","Salvelinus alpinus",2004231,3,"1.497e-06",3,"1.497e-06","1.02","Sample",3389,"APC0235 Arctic charr qPCR 03","Undetermined","Undetermined","Undetermined",NA,NA,NA,NA,NA,NA,"Not Detected","",NA,NA,NA,1,NA,NA,NA,7.1,0.2,0.9,20.4,770.9,NA,"85.7",7.7,19.1,57.4,NA,215.4,NA,NA,NA,NA,"Y",NA,NA,0.1,0.1,0.4,0.5,0.3,0.2,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,1.3,1.5,0.2,0.6,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"593","RHAL","Left","Red Harbour River (NE Branch)","RHA",2,"2020","September","9","9/9/2020",47.300436,-54.996674,"FISHE","Salvelinus alpinus",1412,0,"0",0,"0","1.03","Sample",4190,"APC0235 Arctic charr qPCR 03","Undetermined","Undetermined","Undetermined",NA,NA,NA,NA,NA,NA,"Not Detected","",NA,NA,NA,1,NA,NA,NA,7.1,0.2,0.9,20.4,770.9,NA,"85.7",7.7,19.1,57.4,NA,215.4,NA,NA,NA,NA,"Y",NA,NA,0.1,0.1,0.4,0.5,0.3,0.2,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,1.3,1.5,0.2,0.6,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"594","RHAL","Left","Red Harbour River (NE Branch)","RHA",2,"2020","September","9","9/9/2020",47.300436,-54.996674,"MIFISHU","Salvelinus alpinus",1787641,0,"0",0,"0","1.03","Sample",4190,"APC0235 Arctic charr qPCR 03","Undetermined","Undetermined","Undetermined",NA,NA,NA,NA,NA,NA,"Not Detected","",NA,NA,NA,1,NA,NA,NA,7.1,0.2,0.9,20.4,770.9,NA,"85.7",7.7,19.1,57.4,NA,215.4,NA,NA,NA,NA,"Y",NA,NA,0.1,0.1,0.4,0.5,0.3,0.2,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,1.3,1.5,0.2,0.6,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"595","RHAR","Right","Red Harbour River (NE Branch)","RHA",3,"2020","September","9","9/9/2020",47.300476,-54.996609,"FISHE","Salvelinus alpinus",1053,0,"0",0,"0","0.97","Sample",3595,"APC0235 Arctic charr qPCR 03","Undetermined","Undetermined","Undetermined",NA,NA,NA,NA,NA,NA,"Not Detected","",NA,NA,NA,1,NA,NA,NA,7.1,0.2,0.9,20.4,770.9,NA,"85.7",7.7,19.1,57.4,NA,215.4,NA,NA,NA,NA,"Y",NA,NA,0.1,0.1,0.4,0.5,0.3,0.2,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,1.3,1.5,0.2,0.6,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"596","RHAR","Right","Red Harbour River (NE Branch)","RHA",3,"2020","September","9","9/9/2020",47.300476,-54.996609,"MIFISHU","Salvelinus alpinus",1241538,0,"0",0,"0","0.97","Sample",3595,"APC0235 Arctic charr qPCR 03","Undetermined","Undetermined","Undetermined",NA,NA,NA,NA,NA,NA,"Not Detected","",NA,NA,NA,1,NA,NA,NA,7.1,0.2,0.9,20.4,770.9,NA,"85.7",7.7,19.1,57.4,NA,215.4,NA,NA,NA,NA,"Y",NA,NA,0.1,0.1,0.4,0.5,0.3,0.2,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,1.3,1.5,0.2,0.6,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"597","RHRC","Center","Red Head River","RHR",3,"2020","September","4","9/4/2020",46.952833,-53.869351,"FISHE","Salvelinus alpinus",1940,0,"0",0,"0","1","Sample",1103,"APC0235 Arctic charr qPCR 03","Undetermined","37.641","Undetermined",37.641,NA,NA,1.146,NA,1.146,"Not Detected/Inconclusive","",NA,NA,NA,1,NA,NA,NA,14.1,0.4,0.4,17.3,763.8,NA,"81.6",7.9,27.1,11,NA,157.5,NA,NA,NA,NA,"Y",NA,NA,0.2,0.4,0.3,0.5,0.6,0.4,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.8,0.3,0.4,0.2,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"598","RHRC","Center","Red Head River","RHR",3,"2020","September","4","9/4/2020",46.952833,-53.869351,"MIFISHU","Salvelinus alpinus",916984,142191,"0.1551",142183,"0.1551","1","Sample",1103,"APC0235 Arctic charr qPCR 03","Undetermined","37.641","Undetermined",37.641,NA,NA,1.146,NA,1.146,"Not Detected/Inconclusive","",NA,NA,NA,1,NA,NA,NA,14.1,0.4,0.4,17.3,763.8,NA,"81.6",7.9,27.1,11,NA,157.5,NA,NA,NA,NA,"Y",NA,NA,0.2,0.4,0.3,0.5,0.6,0.4,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.8,0.3,0.4,0.2,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"599","RHRL","Left","Red Head River","RHR",2,"2020","September","4","9/4/2020",46.95281,-53.869396,"FISHE","Salvelinus alpinus",4075,0,"0",0,"0","0.9","Sample",1236,"APC0235 Arctic charr qPCR 03","Undetermined","Undetermined","Undetermined",NA,NA,NA,NA,NA,NA,"Not Detected","",NA,NA,NA,1,NA,NA,NA,14.1,0.4,0.4,17.3,763.8,NA,"81.6",7.9,27.1,11,NA,157.5,NA,NA,NA,NA,"Y",NA,NA,0.2,0.4,0.3,0.5,0.6,0.4,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.8,0.3,0.4,0.2,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"600","RHRL","Left","Red Head River","RHR",2,"2020","September","4","9/4/2020",46.95281,-53.869396,"MIFISHU","Salvelinus alpinus",737578,0,"0",0,"0","0.9","Sample",1236,"APC0235 Arctic charr qPCR 03","Undetermined","Undetermined","Undetermined",NA,NA,NA,NA,NA,NA,"Not Detected","",NA,NA,NA,1,NA,NA,NA,14.1,0.4,0.4,17.3,763.8,NA,"81.6",7.9,27.1,11,NA,157.5,NA,NA,NA,NA,"Y",NA,NA,0.2,0.4,0.3,0.5,0.6,0.4,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.8,0.3,0.4,0.2,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"601","RHRR","Right","Red Head River","RHR",4,"2020","September","4","9/4/2020",46.952904,-53.869291,"FISHE","Salvelinus alpinus",1537,0,"0",0,"0","0.96","Sample",1201,"APC0235 Arctic charr qPCR 03","Undetermined","37.659","38.573",38.116,0.646,NA,1.133,0.621,0.877,"Suspected","",NA,NA,NA,1,NA,NA,NA,14.1,0.4,0.4,17.3,763.8,NA,"81.6",7.9,27.1,11,NA,157.5,NA,NA,NA,NA,"Y",NA,NA,0.2,0.4,0.3,0.5,0.6,0.4,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.8,0.3,0.4,0.2,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"602","RHRR","Right","Red Head River","RHR",4,"2020","September","4","9/4/2020",46.952904,-53.869291,"MIFISHU","Salvelinus alpinus",933296,115934,"0.1242",115926,"0.1242","0.96","Sample",1201,"APC0235 Arctic charr qPCR 03","Undetermined","37.659","38.573",38.116,0.646,NA,1.133,0.621,0.877,"Suspected","",NA,NA,NA,1,NA,NA,NA,14.1,0.4,0.4,17.3,763.8,NA,"81.6",7.9,27.1,11,NA,157.5,NA,NA,NA,NA,"Y",NA,NA,0.2,0.4,0.3,0.5,0.6,0.4,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.8,0.3,0.4,0.2,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"603","RNRC1","Center","Renews River","RNR",3,"2020","September","2","9/2/2020",46.933851,-52.952604,"FISHE","Salvelinus alpinus",934,0,"0",0,"0","1.02","Sample",4055,"APC0235 Arctic charr qPCR 03","Undetermined","Undetermined","Undetermined",NA,NA,NA,NA,NA,NA,"Not Detected","",NA,NA,NA,1,NA,NA,NA,63.1,0.2,0.4,18.8,766,NA,"82.9",7.8,20.1,42,NA,193.7,NA,NA,NA,NA,"Y",NA,"Returned next day to see that eDNA was taken below high tide mark",0.1,0.2,0.2,0.4,0.1,0.1,0.2,0.1,0.2,0.2,0.2,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.2,0.4,0,0.2,0.4,0.4,0.6,0.6,0.7,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA
"604","RNRC1","Center","Renews River","RNR",3,"2020","September","2","9/2/2020",46.933851,-52.952604,"MIFISHU","Salvelinus alpinus",1329673,0,"0",0,"0","1.02","Sample",4055,"APC0235 Arctic charr qPCR 03","Undetermined","Undetermined","Undetermined",NA,NA,NA,NA,NA,NA,"Not Detected","",NA,NA,NA,1,NA,NA,NA,63.1,0.2,0.4,18.8,766,NA,"82.9",7.8,20.1,42,NA,193.7,NA,NA,NA,NA,"Y",NA,"Returned next day to see that eDNA was taken below high tide mark",0.1,0.2,0.2,0.4,0.1,0.1,0.2,0.1,0.2,0.2,0.2,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.2,0.4,0,0.2,0.4,0.4,0.6,0.6,0.7,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA
"605","RNRL1","Left","Renews River","RNR",2,"2020","September","2","9/2/2020",46.933412,-52.952605,"FISHE","Salvelinus alpinus",806,0,"0",0,"0","1.04","Sample",3744,"APC0235 Arctic charr qPCR 03","Undetermined","Undetermined","Undetermined",NA,NA,NA,NA,NA,NA,"Not Detected","",NA,NA,NA,1,NA,NA,NA,63.1,0.2,0.4,18.8,766,NA,"82.9",7.8,20.1,42,NA,193.7,NA,NA,NA,NA,"Y",NA,"Returned next day to see that eDNA was taken below high tide mark",0.1,0.2,0.2,0.4,0.1,0.1,0.2,0.1,0.2,0.2,0.2,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.2,0.4,0,0.2,0.4,0.4,0.6,0.6,0.7,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA
"606","RNRL1","Left","Renews River","RNR",2,"2020","September","2","9/2/2020",46.933412,-52.952605,"MIFISHU","Salvelinus alpinus",1328451,4,"3.011e-06",3,"2.258e-06","1.04","Sample",3744,"APC0235 Arctic charr qPCR 03","Undetermined","Undetermined","Undetermined",NA,NA,NA,NA,NA,NA,"Not Detected","",NA,NA,NA,1,NA,NA,NA,63.1,0.2,0.4,18.8,766,NA,"82.9",7.8,20.1,42,NA,193.7,NA,NA,NA,NA,"Y",NA,"Returned next day to see that eDNA was taken below high tide mark",0.1,0.2,0.2,0.4,0.1,0.1,0.2,0.1,0.2,0.2,0.2,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.2,0.4,0,0.2,0.4,0.4,0.6,0.6,0.7,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA
"607","RNRR1","Right","Renews River","RNR",4,"2020","September","2","9/2/2020",46.933977,-52.952661,"FISHE","Salvelinus alpinus",2504,0,"0",0,"0","1.02","Sample",3101,"APC0235 Arctic charr qPCR 03","Undetermined","Undetermined","Undetermined",NA,NA,NA,NA,NA,NA,"Not Detected","",NA,NA,NA,1,NA,NA,NA,63.1,0.2,0.4,18.8,766,NA,"82.9",7.8,20.1,42,NA,193.7,NA,NA,NA,NA,"Y",NA,"Returned next day to see that eDNA was taken below high tide mark",0.1,0.2,0.2,0.4,0.1,0.1,0.2,0.1,0.2,0.2,0.2,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.2,0.4,0,0.2,0.4,0.4,0.6,0.6,0.7,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA
"608","RNRR1","Right","Renews River","RNR",4,"2020","September","2","9/2/2020",46.933977,-52.952661,"MIFISHU","Salvelinus alpinus",1099898,1,"9.092e-07",0,"0","1.02","Sample",3101,"APC0235 Arctic charr qPCR 03","Undetermined","Undetermined","Undetermined",NA,NA,NA,NA,NA,NA,"Not Detected","",NA,NA,NA,1,NA,NA,NA,63.1,0.2,0.4,18.8,766,NA,"82.9",7.8,20.1,42,NA,193.7,NA,NA,NA,NA,"Y",NA,"Returned next day to see that eDNA was taken below high tide mark",0.1,0.2,0.2,0.4,0.1,0.1,0.2,0.1,0.2,0.2,0.2,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.2,0.4,0,0.2,0.4,0.4,0.6,0.6,0.7,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA
"609","ROBC","Center","Robinsons River","ROB",3,"2020","September","9","9/9/2020",48.246054,-58.807352,"MIFISHU","Salvelinus alpinus",28,0,"0",0,"0","1","Sample",5638,"APC0235 Arctic charr qPCR 02","Undetermined","Undetermined","Undetermined",NA,NA,NA,NA,NA,NA,"Not Detected","",NA,NA,NA,NA,NA,NA,NA,52.8,0.3,0.6,17.8,773,NA,"104.6",9.9,286.3,-19.5,NA,172.7,NA,NA,NA,NA,"Y","Had issue with remote did not have hose in bottle so sample is larger than 1.00",NA,0.1,0.2,0.2,0.2,0.3,0.3,0.4,0.4,0.6,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,0.4,0.5,0.4,0.6,0.7,0.7,0.7,0.8,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"610","ROBL","Left","Robinsons River","ROB",4,"2020","September","9","9/9/2020",48.246182,-58.807342,"FISHE","Salvelinus alpinus",972,0,"0",0,"0","0.97","Sample",3878,"APC0235 Arctic charr qPCR 02","Undetermined","Undetermined","Undetermined",NA,NA,NA,NA,NA,NA,"Not Detected","",NA,NA,NA,NA,NA,NA,NA,52.8,0.3,0.6,17.8,773,NA,"104.6",9.9,286.3,-19.5,NA,172.7,NA,NA,NA,NA,"Y",NA,NA,0.1,0.2,0.2,0.2,0.3,0.3,0.4,0.4,0.6,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,0.4,0.5,0.4,0.6,0.7,0.7,0.7,0.8,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"611","ROBL","Left","Robinsons River","ROB",4,"2020","September","9","9/9/2020",48.246182,-58.807342,"MIFISHU","Salvelinus alpinus",1141399,3,"2.628e-06",2,"1.752e-06","0.97","Sample",3878,"APC0235 Arctic charr qPCR 02","Undetermined","Undetermined","Undetermined",NA,NA,NA,NA,NA,NA,"Not Detected","",NA,NA,NA,NA,NA,NA,NA,52.8,0.3,0.6,17.8,773,NA,"104.6",9.9,286.3,-19.5,NA,172.7,NA,NA,NA,NA,"Y",NA,NA,0.1,0.2,0.2,0.2,0.3,0.3,0.4,0.4,0.6,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,0.4,0.5,0.4,0.6,0.7,0.7,0.7,0.8,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
